Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City
353307,FARMERS ZABIHA HALAL MEAT INC.,FARMERS ZABIHA HALAL MEAT INC.,1869376,Grocery Store,Risk 2 (Medium),2643 W DEVON AVE,CHICAGO
491068,CHALK OF LAKEVIEW MANAGED BY BRIGHT HORIZONS,CHALK PRESCHOOL,1698785,Daycare (2 - 6 Years),Risk 1 (High),2840 N LINCOLN AVE,CHICAGO
612280,IL MULINO NEW YORK,IL MULINO NEW YORK,1621327,Restaurant,Risk 1 (High),1150 N DEARBORN ST,CHICAGO
114773,LALO SUBWAY INC,LALO SUBWAY INC,1520425,Restaurant,Risk 1 (High),77 W JACKSON BLVD,CHICAGO
517219,BRANKO'S RESTAURANT,BRANKO'S RESTAURANT,1225937,Restaurant,Risk 1 (High),1118 W FULLERTON AVE,CHICAGO
580886,LA FARINE BAKERY,LA FARINE BAKERY,1869306,Bakery,Risk 2 (Medium),1461 W CHICAGO AVE,CHICAGO
521567,AFC SUSHI @ DOMINICK'S 2889,AFC SUSHI @ DOMINICK'S,2054889,Restaurant,Risk 1 (High),5223 N LINCOLN AVE,CHICAGO
580777,BP,BP,47175,Grocery Store,Risk 3 (Low),2751 W PETERSON AVE,CHICAGO
581015,FLASH TACO -N- UNDERDOGG,FLASH TACO -N- UNDERDOGG,1947473,Restaurant,Risk 1 (High),1570-1/2 N DAMEN AVE,CHICAGO
580791,Chicago Academy Elementary School,Chicago Academy Elementary School,45211,School,Risk 1 (High),3400 N Austin,CHICAGO
533207,"THE RENAISSANCE AT 87TH STREET, INC.","THE RENAISSANCE AT 87TH STREET, INC.",1893978,Long Term Care,Risk 1 (High),2940 W 87TH ST,CHICAGO
521459,ISLA PILIPINA RESTAURANT,ISLA PILIPINA RESTAURANT,1445451,Restaurant,Risk 1 (High),2501 W LAWRENCE AVE,CHICAGO
545308,MARTHON GAS & FOOD MART,MARTHON GAS & FOOD MART,1141779,Grocery Store,Risk 3 (Low),4700 S MICHIGAN AVE,CHICAGO
547327,CHICKIES,CHICKIES,1848186,Restaurant,Risk 2 (Medium),2839 S PULASKI RD,CHICAGO
579772,STAGES RESTAURANT,STAGES RESTAURANT,8045,Restaurant,Risk 1 (High),657 W 31ST ST,CHICAGO
539276,LA HUMITA,LA HUMITA,1622351,Restaurant,Risk 1 (High),3466 N PULASKI RD,CHICAGO
585417,CROWNE PLAZA CHICAGO - THE SILVERSMITH HOTEL,CROWNE PLAZA CHICAGO - THE SILVERSMITH HOTEL,1821715,Restaurant,Risk 1 (High),10-16 S WABASH AVE,CHICAGO
381302,CAPTAIN MORGAN'S,CAPTAIN MORGAN CLUB,1120541,Restaurant,Risk 2 (Medium),1060 W ADDISON ST,CHICAGO
580339,PENNY'S NOODLE SHOP,PENNY'S NOODLE SHOP,1047946,Restaurant,Risk 1 (High),1542 N DAMEN AVE,CHICAGO
491221,LA ESCUELITA NUMERO DOS INC.,LA ESCUELITA NUMERO DOS,2064659,Daycare Above and Under 2 Years,Risk 1 (High),3001 W DIVERSEY AVE,CHICAGO
543353,Woods,Woods,31241,School,Risk 1 (High),6206 S Racine (1200W),CHICAGO
505208,CHE CHE RESTAURANT INC.,CHE CHE RESTAURANT INC.,1953370,Restaurant,Risk 1 (High),5431 W MADISON ST,CHICAGO
120709,TUTTO ITALIANO,TUTTO ITALIANO,34465,Restaurant,Risk 1 (High),501 S WELLS ST,CHICAGO
565372,RED LIGHT,RED LIGHT,45714,Restaurant,Risk 1 (High),820 W RANDOLPH ST,CHICAGO
569307,GAYLORD INDIA RESTAURANT,GAYLORD INDIA RESTAURANT,1891876,Restaurant,Risk 1 (High),100 E WALTON ST,CHICAGO
567461,HANNAH'S BRETZEL LLC,HANNAH'S BRETZEL LLC,1593077,Restaurant,Risk 1 (High),180 W WASHINGTON ST,CHICAGO
569423,BICE RISTORANTE,BICE RISTORANTE,17204,Restaurant,Risk 1 (High),158 E ONTARIO ST,CHICAGO
549208,THE CHG BEAR SPORTS BAR/GRILL,THE CHG BEAR SPORTS BAR/GRILL,12465,Restaurant,Risk 1 (High),6335 S CENTRAL AVE,CHICAGO
596256,ST. BENEDICT HIGH SCHOOL,ST BENEDICT HIGH SCHOOL,1878447,School,Risk 1 (High),3900 N LEAVITT ST,CHICAGO
581169,GIORDANO'S ON SHERIDAN,GIORDANO'S ON SHERIDAN,28008,Restaurant,Risk 1 (High),6836 N SHERIDAN RD,CHICAGO
549258,TUSCANY CAFE,TUSCANY CAFE,1544882,Restaurant,Risk 1 (High),5700 S CICERO AVE,CHICAGO
585365,Ukrainian Cultural Center,Ukrainian Cultural Center,1821756,BANQUET HALL,Risk 1 (High),2237-2247 W CHICAGO AVE,CHICAGO
114913,CHICAGO EATS AND TREATS,CHICAGO EATS AND TREATS,2089432,Restaurant,Risk 1 (High),233 S WACKER DR,CHICAGO
585286,PITA HEAVEN,PITA HEAVEN,2099004,Restaurant,Risk 1 (High),1250 S MICHIGAN AVE,CHICAGO
567309,RENAISSANCE CHICAGO HOTEL,MAIN KITCHEN / GREAT,48221,Restaurant,Risk 1 (High),1 W WACKER DR,CHICAGO
545370,Atino's Pizza,Atino's Pizza,2016805,Restaurant,Risk 1 (High),1511 E HYDE PARK BLVD BLDG,CHICAGO
579329,OROZCO ELEMENTARY ACADEMY,OROZCO ELEMENTARY ACADEMY,31281,School,Risk 1 (High),1940 W 18th St (1800S),CHICAGO
531421,SUBWAY SUBS AND SALADS,SUBWAY,2099722,Restaurant,Risk 1 (High),115 E 51ST ST,CHICAGO
166304,LA CENTRAL BAKERY,LA CENTRAL BAKERY,1196417,Bakery,Risk 2 (Medium),2702 W CERMAK RD,CHICAGO
505262,KRAZY ROOSTER INC.,KRAZY ROOSTER INC.,2073575,Restaurant,Risk 2 (Medium),5045-A W MADISON AVE,CHICAGO
453337,LA FIESTA BAKERY,LA FIESTA BAKERY/TAQUERIA,1488177,Restaurant,Risk 1 (High),6424 S PULASKI RD,CHICAGO
505242,MJ'S BARBQ,MJ'S BARBQ,2074220,Restaurant,Risk 1 (High),5501 W DIVISION ST,CHICAGO
484243,SAGINAW RESTAURANT & FOOD,ALEJANDRA'S #2,2026358,Restaurant,Risk 1 (High),2642 E 130TH ST,CHICAGO
490832,PMA MCD INC,MCDONALDS,1677122,Restaurant,Risk 2 (Medium),5624 W ROOSEVELT RD,CHICAGO
577345,BROTHER RICE HIGH SCHOOL,BROTHER RICE HIGH SCHOOL,1980784,School,Risk 1 (High),10001 S Pulaski RD,CHICAGO
491244,CLEO'S,CLEO'S,72439,Restaurant,Risk 1 (High),1935 W CHICAGO AVE,CHICAGO
547378,EL MILAGRO,EL MILAGRO,43519,Restaurant,Risk 1 (High),3050-3052 W 26TH ST,CHICAGO
580192,ILLINOIS SPORTSERVICE INC,CHURROS - (#137),14616,KIOSK,Risk 2 (Medium),333 W 35TH ST,CHICAGO
585259,"PIZZA RIA FINANCIAL, LLC","PIZZA RIA FINANCIAL, LLC",1648618,NA,Risk 3 (Low),2255 W NORTH AVE,CHICAGO
585538,HALSTED FOOD & FRESH MEAT,HALSTED FOOD & FRESH MEAT,2102425,Grocery Store,Risk 2 (Medium),5058 S HALSTED ST,CHICAGO
567303,TRATTORIA #10,TRATTORIA #10,13391,Restaurant,Risk 1 (High),10 N DEARBORN ST,CHICAGO
491864,GRAND TRIPLE CROWN,GRAND TRIPLE CROWN,1878843,Restaurant,Risk 1 (High),3034 S HALSTED ST,CHICAGO
581147,7 ELEVEN #33809J,7 ELEVEN,2094351,Grocery Store,Risk 2 (Medium),6801 N Sheridan RD,CHICAGO
521448,SARAH MART INC.,SARAH MART INC.,2092858,Grocery Store,Risk 3 (Low),3601 N DAMEN AVE,CHICAGO
363484,COCULA RESTAURANT,COCULA RESTAURANT,8741,Restaurant,Risk 1 (High),2801 W CERMAK RD,CHICAGO
114778,GUCKENHEIMER & CNA,HUBBARD'S,1598117,Restaurant,Risk 1 (High),333 S WABASH AVE,CHICAGO
567238,UNIVERSITY CLUB OF CHICAGO,UNIVERSITY CLUB OF CHICAGO,36890,Restaurant,Risk 1 (High),76 E MONROE ST,CHICAGO
491330,UNITED GRILL,UNITED GRILL,1337580,Restaurant,Risk 1 (High),4803 W ARMITAGE AVE,CHICAGO
557394,Laramie Bakery & Deli,Laramie Bakery & Deli,2014141,Grocery Store,Risk 1 (High),3232-3236 N Harlem AVE,CHICAGO
547437,UBITAS ICE CREAM,UBITAS ICE CREAM,1821002,Wholesale,Risk 2 (Medium),4014 W 24TH ST,CHICAGO
580857,BABYLON EATERY,BABYLON EATERY,1490773,Restaurant,Risk 1 (High),2023 N DAMEN AVE,CHICAGO
579805,SAJJAD INC,MANGI'S,20717,Restaurant,Risk 1 (High),3801 N LINCOLN AVE,CHICAGO
537355,COLOR FOR TOTS DAYCARE CENTER,COLOR FOR TOTS DAYCARE CENTER,2060451,Daycare Above and Under 2 Years,Risk 1 (High),2301-2305 E 79TH ST,CHICAGO
543383,HARRY A AKOURIS,ART'S RESTAURANT,3911,Restaurant,Risk 1 (High),7401 S ASHLAND AVE,CHICAGO
579531,KOSTNER  CITGO,KOSTNER  CITGO,1354910,Grocery Store,Risk 3 (Low),4401 W 55TH ST,CHICAGO
585531,P & P AMERICAN & CHINESE FOOD,P & P AMERICAN & CHINESE FOOD,2017568,Restaurant,Risk 1 (High),5409 W NORTH AVE,CHICAGO
567220,TACO FRESCO,TACO FRESCO,1953331,Restaurant,Risk 1 (High),151 E Randolph ST,CHICAGO
525265,JOSEPH STOCKTON ELEMENTARY SCHOOL,JOSEPH STOCKTON ELEMENTARY SCHOOL,2225534,School,Risk 1 (High),4420 N BEACON ST,CHICAGO
363512,JOSEPH  GARY SCHOOL,JOSEPH GARY SCHOOL,23311,School,Risk 1 (High),3740 W 31st St   (3100S),CHICAGO
539219,BURGER KING #,BURGER KING,3800,Restaurant,Risk 2 (Medium),4125 N MILWAUKEE AVE,CHICAGO
580872,DOLLAR  GENERAL  STORE#1833,DOLLAR  GENERAL,2004446,Grocery Store,Risk 3 (Low),3527 W ARMITAGE AVE BLDG,CHICAGO
114804,EAT FIT,EAT FIT,2049198,Restaurant,Risk 2 (Medium),1151 S STATE ST,CHICAGO
581144,MORSELAND,MORSELAND,1354308,Restaurant,Risk 1 (High),1218-1220 W MORSE AVE,CHICAGO
596219,HEAVENLY PRODUCE,HEAVENLY PRODUCE,1304377,NA,Risk 3 (Low),7300 N WESTERN AVE,CHICAGO
353296,FARMERS ZABIHA HALAL MEAT INC.,FARMERS ZABIHA HALAL MEAT INC.,1869376,Grocery Store,Risk 2 (Medium),2643 W DEVON AVE,CHICAGO
608206,ARAMI,ARAMI,2032955,Restaurant,Risk 1 (High),1829 W CHICAGO AVE,CHICAGO
365485,BUENOS AMIGOS RESTAURANT,BUENOS AMIGOS RESTAURANT,1354105,NA,Risk 3 (Low),3006 N ELSTON AVE,CHICAGO
579752,SHIFT ON SHEFFIELD,SHIFT ON SHEFFIELD,2084691,Restaurant,Risk 1 (High),2825 N SHEFFIELD AVE,CHICAGO
604271,NICK'S BILLIARD ACADEMY,NICK'S BILLIARD,61388,Restaurant,Risk 2 (Medium),4445 N PULASKI RD,CHICAGO
537276,PRODIGY CHILD LEARNING CENTER,PRODIGY CHILD LEARNING CENTER,2055729,Daycare Above and Under 2 Years,Risk 1 (High),1921-1925 E 79TH ST,CHICAGO
88631,"MRS. NOODLES, INC.","MRS. NOODLES, INC.",1547682,NA,Risk 3 (Low),5956 W HIGGINS AVE,CHICAGO
580663,"NORTH STAR RESTAURANT, INC.",NORTH STAR RESTAURANT,1616518,Restaurant,Risk 1 (High),6246 N WESTERN AVE,CHICAGO
533217,"RESTAURANTE KAPEEKOO, INC.","RESTAURANTE KAPEEKOO, INC.",1927850,Restaurant,Risk 1 (High),6336 S PULASKI RD,CHICAGO
491162,MASTERS PANCAKE HOUSE,MASTERS PANCAKE HOUSE,2767,Restaurant,Risk 1 (High),5265 S CICERO AVE,CHICAGO
521217,CARDONA'S 2,CARDONA'S 2,2079580,Restaurant,Risk 1 (High),3808 W LAWRENCE AVE,CHICAGO
579651,CAMPBELL'S CARIBBEAN CUISINE,CAMPBELL'S CARIBBEAN CUISINE,1904431,Restaurant,Risk 1 (High),1225 E 87TH ST,CHICAGO
579215,"HAPPINESS RESTAURANT, INC.",HAPPINESS RESTAURANT,1475377,Restaurant,Risk 1 (High),3313 S HALSTED ST,CHICAGO
579831,"LA BAGUETTE NORTH, INC.",LA BAGUETTE NORTH,1649172,Bakery,Risk 2 (Medium),5712 N CLARK ST,CHICAGO
579721,MI CUBA L RESTAURANT,MI CUBA L RESTAURANT,2083791,Restaurant,Risk 1 (High),3422 W ARMITAGE AVE,CHICAGO
543319,CHINA EXPRESS,CHINA EXPRESS,52677,Restaurant,Risk 1 (High),6239 S ASHLAND AVE,CHICAGO
417337,HYDE PARK GYROS,HYDE PARK GYROS,1141455,Restaurant,Risk 1 (High),1368 E 53RD ST,CHICAGO
569251,FOX & OBEL,FOX & OBEL,1893331,Restaurant,Risk 1 (High),401 E ILLINOIS ST,CHICAGO
579725,JOSEPH WARREN ELEMENTARY,WARREN ELEMENTARY,2046698,School,Risk 1 (High),9239 S JEFFERY AVE,CHICAGO
569281,ELYSIAN HOTEL CHICAGO,ELYSIAN HOTEL CHICAGO,2079062,Liquor,Risk 3 (Low),11 E WALTON ST,CHICAGO
580964,HIGH DIVE,HIGH DIVE,2008837,Restaurant,Risk 1 (High),1936-1938 W CHICAGO AVE,CHICAGO
537302,TAURUS FLAVORS,TAURUS FLAVORS,3814,Restaurant,Risk 2 (Medium),8534 S STONY ISLAND AVE,CHICAGO
490841,CARNITAS Y SUPERMERCADO EL GIGANTE INC,CARNITAS Y SUPERMERCADO EL GIGANTE INC,1592986,Grocery Store,Risk 1 (High),2500 N LARAMIE AVE,CHICAGO
557223,BELMONT DONUTS INC.,DUNKIN DONUTS,1772290,Restaurant,Risk 2 (Medium),6200 W BELMONT AVE,CHICAGO
545217,SHARKS FISH & CHICKEN,SHARKS FISH & CHICKEN,2069562,Restaurant,Risk 2 (Medium),101 E 51ST ST,CHICAGO
580060,DOMINICK'S,DOMINICK'S,1969836,Grocery Store,Risk 1 (High),6623 N DAMEN AVE,CHICAGO
585470,TAQUERIA MORELOS,TAQUERIA MORELOS,2099479,Restaurant,Risk 1 (High),5958 W DIVERSEY AVE,CHICAGO
505271,"TUHAMA, INC","TUHAMA, INC",2036278,Grocery Store,Risk 2 (Medium),326 N CENTRAL AVE,CHICAGO
521295,FEYROUS PASTRIES,FEYROUS PASTRIES,27850,NA,Risk 3 (Low),4510 N KEDZIE AVE,CHICAGO
539322,GOOSE ISLAND,GOOSE ISLAND (T1  C10),34159,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE,CHICAGO
567352,NEW ORLEANS KITCHEN,NEW ORLEANS KITCHEN,1678885,Restaurant,Risk 1 (High),100 W RANDOLPH ST,CHICAGO
543292,DUNKIN DONUTS/BASKIN ROBBINS,DUNKIN DONUTS/BASKIN ROBBINS,1909373,Restaurant,Risk 2 (Medium),6100 S WESTERN AVE,CHICAGO
580232,SUPPREME CATERING,SUPPREME CATERING,1953292,Mobile Food Dispenser,Risk 3 (Low),1900 MAYWOOD DR,MAYWOOD
166390,JEWEL FOOD STORE #3232,JEWEL FOOD STORE #3232,1362,NA,Risk 3 (Low),3023-3041 S HALSTED ST,CHICAGO
537447,TONY'S FREEZ,TONY'S FREEZ,2099664,Mobile Food Dispenser,Risk 2 (Medium),8622 S Commercial AVE,CHICAGO
409534,"COMPASS GROUP USA, INC",CAFE 300,2074568,Restaurant,Risk 1 (High),300 E RANDOLPH ST,CHICAGO
579707,LA ESTRELLA,LA ESTRELLA,1959493,Grocery Store,Risk 1 (High),6540 S PULASKI RD,CHICAGO
581069,MAY STREET MARKET,MAY STREET MARKET,1648942,Restaurant,Risk 1 (High),1132-1138 W GRAND AVE,CHICAGO
626208,"RACHEL'S LEARNING CENTERS, LTD.","RACHEL'S LEARNING CENTERS, LTD.",1578402,Daycare Above and Under 2 Years,Risk 1 (High),3430-3434 W ROOSEVELT RD,CHICAGO
537260,THREE J'S BBQ & RESTAURANT,THREE J'S BBQ & RESTAURANT,1334945,Mobile Food Dispenser,Risk 3 (Low),1713 E 75TH ST,CHICAGO
580685,THREE ASSES,THREE ASSES,1903499,Restaurant,Risk 1 (High),2917 N CICERO AVE,CHICAGO
547439,"NEVERIA AUROS, INC.","NEVERIA AUROS, INC.",1515263,Restaurant,Risk 1 (High),3633 W 26TH ST,CHICAGO
491668,7 - ELEVEN,7-ELEVEN,1272041,Grocery Store,Risk 2 (Medium),6801 N WESTERN AVE,CHICAGO
158543,SUBWAY,SUBWAY,2037306,Restaurant,Risk 1 (High),808 W 87TH ST,CHICAGO
505318,LEAMINGTON FOODS,LEAMINGTON FOODS,36690,Grocery Store,Risk 2 (Medium),5467 W MADISON ST,CHICAGO
585404,Jordan Elementary School,Jordan Elementary School,22811,School,Risk 1 (High),7414 N Wolcott AVE,CHICAGO
565250,NICHOLAS QUALITY MEATS,NICHOLAS QUALITY MEATS,29551,Grocery Store,Risk 2 (Medium),908 W RANDOLPH ST,CHICAGO
491585,NEW CHINA BUFFET ENTERPRISES,NEW CHINA BUFFET,2032302,Restaurant,Risk 1 (High),7310 W FOSTER AVE,CHICAGO
533213,CHOLIE'S PIZZA,CHOLIE'S PIZZA,1914073,Restaurant,Risk 1 (High),3711 W 63RD ST,CHICAGO
491195,"NADIA FISH & CHICKEN, INC","NADIA FISH & CHICKEN, INC",1985943,Restaurant,Risk 2 (Medium),2704 E 75TH ST,CHICAGO
585527,BELLY SHACK,BELLY SHACK,1998351,Restaurant,Risk 1 (High),1912 N WESTERN AVE,CHICAGO
537376,BJ'S MARKET & BAKERY,BJ'S MARKET & BAKERY,55054,Restaurant,Risk 1 (High),8734 S STONY ISLAND AVE,CHICAGO
614240,SPORTSERVICE SOLDIER FIELD,214,1354323,Restaurant,Risk 2 (Medium),1410 S MUSEUM CAMPUS DR,CHICAGO
580135,ILLINOIS SPORTSERVICE INC,WOW BAO HOT ASIAN BUNS (#138),14616,KIOSK,Risk 2 (Medium),333 W 35TH ST,CHICAGO
491720,THE PONY INN,THE PONY INN,2064212,Restaurant,Risk 1 (High),1638 W BELMONT AVE,CHICAGO
580375,PAPA ROMEO'S PIZZA,PAPA ROMEO'S PIZZA,1383005,Restaurant,Risk 2 (Medium),3045 N PULASKI RD,CHICAGO
579815,LITTLE KIDDIES INC,LITTLE KIDDIES INC,1302626,Daycare (2 - 6 Years),Risk 1 (High),1447 W DEVON AVE,CHICAGO
569260,J BAR LOUNGE,J BAR LOUNGE,1884675,Restaurant,Risk 1 (High),610 N RUSH ST,CHICAGO
521421,SMOKEY BEARS 1 LLC,SMOKEY BEARS,2031630,Restaurant,Risk 1 (High),3312-3314 W FOSTER AVE,CHICAGO
88768,BREZA DELI CATESSEN,BREZA DELI,1985925,Restaurant,Risk 1 (High),4564 N ELSTON AVE,CHICAGO
579488,POLLO EXPRESS,POLLO EXPRESS,1816687,Restaurant,Risk 1 (High),1315 W 18TH ST,CHICAGO
158512,81ST AND RACINE CITGO INC.,81ST AND RACINE CITGO INC.,1492008,Grocery Store,Risk 3 (Low),8106 S RACINE AVE,CHICAGO
491814,SUBWAY,SUBWAY,1843586,Restaurant,Risk 1 (High),3538 E 118TH ST,CHICAGO
158476,FIREHOUSE / CAPTAIN HOOKS,FIREHOUSE / CAPTAIN HOOKS,1878865,Restaurant,Risk 2 (Medium),1642 W 79TH ST,CHICAGO
604279,CHICAGO FOOD CORP,CHICAGO FOOD CORP,1169745,Grocery Store,Risk 2 (Medium),5800 N PULASKI RD,CHICAGO
580361,EASTER SEALS METROPOLITAN CHICAGO,EASTER SEALS METROPOLITAN CHICAGO,1932271,Daycare Combo 1586,Risk 1 (High),2230 S FEDERAL ST,CHICAGO
539206,SUBWAY SANDWICH,SUBWAY (T3 ROTUNDA),1884292,Restaurant,Risk 1 (High),11601 W TOUHY AVE,CHICAGO
491145,"Porky's Sports Bar & Grill , Inc.","PORKY'S SPORTS BAR & GRILL,INC.",1999191,Restaurant,Risk 1 (High),4556 W ROOSEVELT RD,CHICAGO
579687,PANADERIA EL ACAMBARO,PANADERIA EL ACAMBARO,2079591,Bakery,Risk 2 (Medium),1720 W 18TH ST,CHICAGO
543403,PAYLESS GROCERY & FAST FOOD,PAYLESS GROCERY & FAST FOOD,2098038,Grocery Store,Risk 2 (Medium),1542 W 69TH ST,CHICAGO
549327,LA FIESTA,LA FIESTA,30377,Restaurant,Risk 1 (High),4248 S ARCHER AVE,CHICAGO
549237,SUBWAY,SUBWAY,1356009,Restaurant,Risk 1 (High),5131 S PULASKI RD,CHICAGO
569229,AFC SUSHI @ DOMINICK'S #1703,AFC SUSHI @ DOMINICK'S #1703,1680254,Grocery Store,Risk 1 (High),255 E GRAND AVE,CHICAGO
579470,ROCKING HORSE,ROCKING HORSE,1898920,Restaurant,Risk 1 (High),2535 N MILWAUKEE AVE,CHICAGO
472232,"T. CASTRO PRODUCE,INC.","T. CASTRO PRODUCE,INC.",2065351,Wholesale,Risk 3 (Low),4500 S KOLIN AVE,CHICAGO
491001,NICKS PIT STOP #2,NICKS PIT STOP #2,2069161,Restaurant,Risk 1 (High),3652 W LAWRENCE AVE,CHICAGO
579716,Northside Learning Center,Northside Learning Center,49021,School,Risk 1 (High),3730 W Bryn Mawr AVE,CHICAGO
347283,THE UNITED CENTER,SMIRNOFF B-306,1974985,Liquor,Risk 3 (Low),1901 W MADISON ST,CHICAGO
531312,JENNI FOOD,NA,2088888,convenience store,Risk 3 (Low),241 E 58TH ST,CHICAGO
545311,MAM PRODUCE & MEAT INC,MAM PRODUCE & MEAT INC,2089220,Grocery Store,Risk 2 (Medium),658 E 75th ST,CHICAGO
289328,White,White,26431,School,Risk 1 (High),1136 W 122nd St (12200S),CHICAGO
583249,U OF C WOODSON SOUTH,CARTER G  WOODSON SOUTH,66113,School,Risk 1 (High),4444 S EVANS,CHICAGO
579389,THE UNITED CENTER,FAST BREAK S-317,1974745,Restaurant,Risk 2 (Medium),1901 W MADISON ST,CHICAGO
521490,OSTIONERIA MAR ABIERTO,OSTIONERIA MAR ABIERTO,1816186,Restaurant,Risk 1 (High),3826 W MONTROSE AVE,CHICAGO
579629,PEPE'S MEXICAN RESTAURANTS,PEPE'S MEXICAN RESTAURANTS,1381750,Restaurant,Risk 1 (High),8227 S EXCHANGE AVE,CHICAGO
521330,EAT FIRST RESTAURANT INC,EAT FIRST CHINESE FOOD,53740,Restaurant,Risk 1 (High),3337 W BELMONT AVE,CHICAGO
549343,CELINA DELI,CELINA DELI,24696,Grocery Store,Risk 1 (High),5089 S ARCHER AVE,CHICAGO
543327,ALLISON'S INFANT & TODDLER CENTER,ALLISON'S INFANT & TODDLER CENTER,1302879,Daycare Above and Under 2 Years,Risk 1 (High),5522 S RACINE AVE,CHICAGO
491201,Stowe,STOWE ELEMENTARY SCHOOL,25521,School,Risk 1 (High),3444 W Wabansia,CHICAGO
557401,NEW WAVES INC,NEW WAVES,61212,Restaurant,Risk 1 (High),6043 W ADDISON ST,CHICAGO
543367,SHARIF'S FOOD & LIQUORS INC.,SHARIF'S FOOD & LIQUORS INC.,13505,Grocery Store,Risk 2 (Medium),5659 S RACINE AVE,CHICAGO
557398,THURGOOD MARSHALL MIDDLE SCHOOL,DISNEY II MAGNET HIGH SCHOOL LAWNDALE CAMPUS,41081,School,Risk 1 (High),3900 N Lawndale AVE,CHICAGO
505411,BRO-N-LAWS,BRO-N-LAWS,2089446,Restaurant,Risk 1 (High),3334 W CHICAGO ST,CHICAGO
583228,"TONY'S CARRYOUT, INC.","TONY'S CARRYOUT, INC.",1478055,Restaurant,Risk 1 (High),101 E 47TH ST,CHICAGO
547523,ST.ANTHONY HOSPITAL,ST.ANTHONY HOSPITAL,50305,Hospital,Risk 1 (High),2875 W 19TH ST,CHICAGO
88728,LP EXPRESS,LP EXPRESS,1932423,Restaurant,Risk 1 (High),4968 N ELSTON AVE,CHICAGO
585372,ST. ANDREWS GREEK ORTHODOX CHURCH,ST ANDREW'S GREEK ORTHODOX CHURCH,0,CHURCH/SPECIAL EVENTS,Risk 1 (High),5649 N Sheridan RD,CHICAGO
549241,DESERT ROSE FOODS,DESERT ROSE FOODS,2064579,Mobile Food Dispenser,Risk 3 (Low),11150 S HARLEM AVE,WORTH
357222,Burr,Burr,22471,School,Risk 1 (High),1621 W Wabansia AVE,CHICAGO
347321,FOOD EMPIRE,FOOD EMPIRE,1921059,Grocery Store,Risk 2 (Medium),3952 W MONROE ST,CHICAGO
557324,"HAGEN'S FISH MARKET,INC",HAGEN'S FISH MARKET,4941,Grocery Store,Risk 1 (High),5635 W MONTROSE AVE,CHICAGO
557350,"RESTAURANT 019, INC.","RESTAURANT 019, INC.",1579395,NA,Risk 3 (Low),3742 W MONTROSE AVE,CHICAGO
539308,CHICAGO'S PIZZA,CHICAGO'S PIZZA,1696176,Restaurant,Risk 1 (High),4520 W IRVING PARK RD,CHICAGO
567270,SUBWAY #45927,SUBWAY #45927,1959838,Restaurant,Risk 1 (High),233 N MICHIGAN AVE,CHICAGO
537347,"FAT'S DAWG & BURGER, INC.","FAT'S DAWG & BURGER, INC.",2059418,Restaurant,Risk 2 (Medium),10318 S HALSTED ST,CHICAGO
289293,Kentucky Fried Chicken,Kentucky Fried Chicken,1124035,Restaurant,Risk 1 (High),10421 S WESTERN AVE,CHICAGO
521456,HORSESHOE B.B.Q,HORSESHOE B.B.Q,3597,Restaurant,Risk 1 (High),4115 N LINCOLN AVE,CHICAGO
567403,ARAMARK SERVICES  INC-  HARRIS BANK,THE MAIN CAFETERIA,1330515,Restaurant,Risk 1 (High),111 W MONROE ST,CHICAGO
579685,DOLLAR UNION,DOLLAR UNION,2079147,Grocery Store,Risk 2 (Medium),4817 S ASHLAND AVE,CHICAGO
543396,COUNTY FAIR FOODS,COUNTY FAIR FOODS,37096,Grocery Store,Risk 1 (High),10800 S WESTERN AVE,CHICAGO
614235,SPORTSERVICE SOLDIER FIELD,BAR,1354323,Restaurant,Risk 3 (Low),1410 S MUSEUM CAMPUS DR,CHICAGO
569431,YOLK CAFE,YOLK CAFE,2049342,Restaurant,Risk 1 (High),355 E OHIO ST,CHICAGO
610216,GREEN CORNER JUICE BAR/COFFEE,GREEN CORNER JUICE BAR/COFFEE,2026254,Restaurant,Risk 2 (Medium),1880 N DAMEN AVE,CHICAGO
567397,THE GAGE,THE GAGE,1679829,Restaurant,Risk 1 (High),24 S MICHIGAN AVE,CHICAGO
565210,KOREAN SEOUL FOOD,KOREAN SEOUL FOOD,1675937,Restaurant,Risk 1 (High),560 W VAN BUREN ST,CHICAGO
537330,CALDWELL ELEMENTARY,CALDWELL ACADEMY,2046707,School,Risk 1 (High),8546 S CREGIER AVE,CHICAGO
505448,JOEL'S TACOS,JOEL'S TACO'S,2098102,Restaurant,Risk 2 (Medium),604 N CICERO AVE,CHICAGO
363492,GERALD DELGADO KANOON ELEMENTARY,GERALD DELGADO KANOON ELEMENTARY,29071,School,Risk 1 (High),2233 S Kedzie (3200W),CHICAGO
557277,WONDERLAND DAY CARE,WONDERLAND DAY CARE,1221951,Children's Services Facility,Risk 1 (High),6319 W BELMONT AVE,CHICAGO
579692,OJO DE AGUA,OJO DE AGUA,2031688,Restaurant,Risk 1 (High),2235 N WESTERN AVE,CHICAGO
505258,"MR J & J FISH & CHICKEN, INC.","MR J & J FISH & CHICKEN, INC.",1948138,Restaurant,Risk 2 (Medium),3944 W CHICAGO AVE,CHICAGO
